model,seed,condition,cohort,nll,token_count,relation_stratum,family_id,family_order
tcn_384_legacy,2,family_leak,control,0.8363285662642683,10358,,family_c874ed8859d535ca,362
tcn_384_legacy,2,family_leak,control,1.4465290390414955,810,,family_9d706bbe5906e6bc,93
tcn_384_legacy,2,family_leak,control,0.8885527429697068,13562,,family_bb5eaea47e3db521,158
tcn_384_legacy,2,family_leak,control,1.2477651205158582,10960,,family_2e23a957596c94a1,452
tcn_384_legacy,2,family_leak,control,1.4159489832988097,1318,,family_190ff6b8b86c31bd,387
tcn_384_legacy,2,family_leak,control,1.2215496258122076,22265,,family_1dbac5e5dc15225e,284
tcn_384_legacy,2,family_leak,control,1.3357731979597196,10659,,family_d12ec1205e2b38f3,258
tcn_384_legacy,2,family_leak,control,1.4065864698066752,939,,family_fe64b9392ac59945,54
tcn_384_legacy,2,family_leak,control,1.242071768686703,593,,family_cb8273cf04ee6422,58
tcn_384_legacy,2,family_leak,control,1.4222412926794317,10770,,family_52fcc2a430ac1dfe,46
tcn_384_legacy,2,family_leak,control,1.3959027229415972,48634,,family_d73cd491d1cc376e,313
tcn_384_legacy,2,family_leak,control,0.9518730342388153,402,,family_896e6058475d85c2,504
tcn_384_legacy,2,family_leak,control,1.1756924390792847,271,,family_dc605f4c0311b69b,77
tcn_384_legacy,2,family_leak,control,1.2111254930496216,418,,family_9d9014958e229b26,71
tcn_384_legacy,2,family_leak,control,1.0385816914769561,3410,,family_8cba6a895a1eda02,353
tcn_384_legacy,2,family_leak,control,1.1897687149274567,7782,,family_f139578e4dab698a,80
tcn_384_legacy,2,family_leak,control,0.8145926934107057,8966,,family_6d75ac5f58d11f18,217
tcn_384_legacy,2,family_leak,control,1.2278815985350084,6494,,family_5990a7393b1bfc0a,31
tcn_384_legacy,2,family_leak,control,1.3533211846181876,1854,,family_284fbbf34df3f7e8,100
tcn_384_legacy,2,family_leak,control,1.346297717010961,857,,family_b49585225cf5c0d6,558
tcn_384_legacy,2,family_leak,control,1.2331183161810868,6393,,family_f5c26ed350b4ab73,37
tcn_384_legacy,2,family_leak,control,1.4721219916620754,8674,,family_bfddaa9b983612cd,667
tcn_384_legacy,2,family_leak,control,1.1739476474761963,2500,,family_d1efa3da7bf90eef,672
tcn_384_legacy,2,family_leak,control,1.3439876258609427,3281,,family_e27845ea1d3c17f5,418
tcn_384_legacy,2,family_leak,control,1.223185420036316,41,,family_b7f94b3542a0da7d,609
tcn_384_legacy,2,family_leak,control,1.0224690318804464,12830,,family_73ee2da564c3d39b,462
tcn_384_legacy,2,family_leak,control,1.251553467557768,4101,,family_7b40d80764230547,533
tcn_384_legacy,2,family_leak,control,1.0219448351266474,9640,,family_d14815f8add032f5,508
tcn_384_legacy,2,family_leak,control,1.279395673405348,9584,,family_998e2240a156ecdd,138
tcn_384_legacy,2,family_leak,control,1.285942792892456,186,,family_38899c6e7a885c05,110
tcn_384_legacy,2,family_leak,control,1.3999212654682114,3903,,family_fcc0832c532eec68,188
tcn_384_legacy,2,family_leak,control,1.0652641738298887,1181,,family_a6a06fcf0eb60a8c,579
tcn_384_legacy,2,family_leak,control,1.5481599917932098,48390,,family_70cece08fb91854c,12
tcn_384_legacy,2,family_leak,control,1.3112546558645564,503,,family_4b94b213c3d4fa08,168
tcn_384_legacy,2,family_leak,control,1.5796870377967716,12892,,family_0a7cb9ca8662c54b,551
tcn_384_legacy,2,family_leak,control,1.0911716222763062,356,,family_f38ebbcef90914e9,8
tcn_384_legacy,2,family_leak,control,1.3930179491014538,2004,,family_fc2ade3f73bf052f,380
tcn_384_legacy,2,family_leak,control,1.1717184782028198,502,,family_2e9be0de8753a286,203
tcn_384_legacy,2,family_leak,control,1.126445612284188,987,,family_b0b662377a329d27,581
tcn_384_legacy,2,family_leak,control,1.1221113204956055,356,,family_28e240b156c54585,629
tcn_384_legacy,2,family_leak,control,1.3448017576335403,12262,,family_b285992ddbc1ba24,81
tcn_384_legacy,2,family_leak,control,1.4448601153499026,29811,,family_941fe9b7f6e42836,62
tcn_384_legacy,2,family_leak,control,1.671229128902023,1702,,family_7e5d0f85c7938ae7,245
tcn_384_legacy,2,family_leak,control,1.5522185267005109,2717,,family_ade1acf63d403dff,102
tcn_384_legacy,2,family_leak,control,1.2696174287352597,6022,,family_eb75a33dade5cdeb,678
tcn_384_legacy,2,family_leak,control,1.368370300538755,1618,,family_236c05b0b6b045cb,143
tcn_384_legacy,2,family_leak,control,1.1333431083881624,669,,family_707a4103f358feb3,288
tcn_384_legacy,2,family_leak,control,0.4111874997615814,96,,family_21b728ec668b432d,631
tcn_384_legacy,2,family_leak,control,1.1512094368221342,849,,family_7df5e4cd2001efeb,612
tcn_384_legacy,2,family_leak,control,1.2859145540879435,8476,,family_5cdee57343206eb1,13
tcn_384_legacy,2,family_leak,control,1.4309434340161793,708,,family_fbb60f07539bf74a,283
tcn_384_legacy,2,family_leak,control,1.3785634551729475,945,,family_52d508d06e660fb2,122
tcn_384_legacy,2,family_leak,control,1.2141874046523335,10036,,family_24c49b2dbbea0ff6,322
tcn_384_legacy,2,family_leak,control,1.0614501942500651,4073,,family_a3988b9597f6817f,571
tcn_384_legacy,2,family_leak,control,1.5754013870565762,12548,,family_4a8fbe9c547e5ce4,98
tcn_384_legacy,2,family_leak,control,0.9148234724998474,216,,family_51048182ed7b4454,512
tcn_384_legacy,2,family_leak,control,1.1266683340072632,186,,family_7224c63d7d5f2b96,262
tcn_384_legacy,2,family_leak,control,0.9605972766876221,181,,family_643cfac776d5dea8,683
tcn_384_legacy,2,family_leak,control,0.7362902267282191,12040,,family_619fe82eb42ec462,209
tcn_384_legacy,2,family_leak,control,1.5118495879769942,4835,,family_9b1625bc030f3790,79
tcn_384_legacy,2,family_leak,control,1.3074204476482898,10375,,family_edc93bd478511702,202
tcn_384_legacy,2,family_leak,control,1.339712142944336,276,,family_7acbab6855200014,51
tcn_384_legacy,2,family_leak,control,0.9233723011883822,660,,family_db6f9992bb16df2a,126
tcn_384_legacy,2,family_leak,control,1.0304971549495694,2812,,family_b2aa288c70165e5f,70
tcn_384_legacy,2,family_leak,control,1.1629582964581537,6995,,family_cc532019d574a61c,655
tcn_384_legacy,2,family_leak,control,1.2358905560158668,940,,family_b16072295921a493,357
tcn_384_legacy,2,family_leak,control,1.0450307605306062,966,,family_b4b1c2ecb31b907a,315
tcn_384_legacy,2,family_leak,control,1.2068961731495302,15485,,family_0d4a945b85bbaaba,370
tcn_384_legacy,2,family_leak,control,1.2413054569060948,3868,,family_97b8d4d98ee960bf,557
tcn_384_legacy,2,family_leak,control,1.08248067980117,3384,,family_f7a86802e4f557fd,235
tcn_384_legacy,2,family_leak,control,1.0728347253044364,3347,,family_e0c21fc7c10d2034,430
tcn_384_legacy,2,family_leak,control,0.9423135132058519,4396,,family_d5bc4e01b0b8bac6,111
tcn_384_legacy,2,family_leak,control,1.1148453026568197,1754,,family_57eac865a7f36b7c,323
tcn_384_legacy,2,family_leak,control,1.0219254376497555,1495,,family_96a402e381d595c2,42
tcn_384_legacy,2,family_leak,control,0.9390211662748358,910,,family_0753f5ee1792042c,330
tcn_384_legacy,2,family_leak,control,1.8189702994879098,5656,,family_f170aad69aff7478,364
tcn_384_legacy,2,family_leak,control,1.1588662429315089,4216,,family_731071db0d9fbdbe,386
tcn_384_legacy,2,family_leak,control,1.2017933486012873,9071,,family_4582dbaeae746fdb,311
tcn_384_legacy,2,family_leak,control,1.2647397887273089,3601,,family_37f5f4cedb55aeea,383
tcn_384_legacy,2,family_leak,control,1.2068419765079847,5862,,family_f5b2bdc32c7d9391,603
tcn_384_legacy,2,family_leak,control,1.237435032962372,518,,family_5c7b977277b847b2,690
tcn_384_legacy,2,family_leak,control,1.252470075403805,3154,,family_c35a6abc1d407f4a,694
tcn_384_legacy,2,family_leak,control,1.4261953841721962,3792,,family_e7af2e4cd0151c75,156
tcn_384_legacy,2,family_leak,control,1.5565685455032456,849,,family_16c1d42e507896a8,240
tcn_384_legacy,2,family_leak,control,0.9528594095215762,14431,,family_b387fed6ef4479f5,399
tcn_384_legacy,2,family_leak,control,1.1751690866518067,7073,,family_5d24c227f0462f74,439
tcn_384_legacy,2,family_leak,control,1.5850264725445202,3180,,family_37347c6729a17ba5,274
tcn_384_legacy,2,family_leak,control,1.075180766782991,1201,,family_31b6d88b207ec253,27
tcn_384_legacy,2,family_leak,control,0.7523626805523437,7224,,family_4694d2838960b723,224
tcn_384_legacy,2,family_leak,control,1.475873607337096,7552,,family_e0952099c8a720c3,570
tcn_384_legacy,2,family_leak,control,1.161015272140503,256,,family_c59f3ed95a508878,595
tcn_384_legacy,2,family_leak,control,1.4420723250248988,4574,,family_4cb23b14e3d36b0d,57
tcn_384_legacy,2,family_leak,control,1.0768351927399635,544,,family_aebb5b803b4c0278,208
tcn_384_legacy,2,family_leak,control,1.1730848550796509,412,,family_71e38421debc9320,159
tcn_384_legacy,2,family_leak,control,1.4163068808917498,1257,,family_d4e91cd391597bfb,377
tcn_384_legacy,2,family_leak,control,1.3146575986454678,337,,family_a458e18ffb59cdc5,670
tcn_384_legacy,2,family_leak,control,1.536887024835219,5519,,family_47ba9ddc476931a4,621
tcn_384_legacy,2,family_leak,control,1.2825844991440118,3121,,family_f95fe97783adac95,52
tcn_384_legacy,2,family_leak,control,1.4616804583630432,3488,,family_dc0b5179722e8fe5,61
tcn_384_legacy,2,family_leak,control,1.2108558438149006,1204,,family_e4b55ba694cc08da,597
tcn_384_legacy,2,family_leak,control,1.4508185357997412,10856,,family_85905b5b7536d21a,124
tcn_384_legacy,2,family_leak,control,1.1472799037700219,2029,,family_19989c971f68ce4b,501
tcn_384_legacy,2,family_leak,control,1.342660870539158,739,,family_59bfc8c37fa36b20,599
tcn_384_legacy,2,family_leak,control,1.098759612367896,7902,,family_f84e475cf4f80566,584
tcn_384_legacy,2,family_leak,control,1.1891990976731517,3715,,family_4dadeb8474fe8ff9,10
tcn_384_legacy,2,family_leak,control,1.2906472018101907,7658,,family_907fa6edb24e0ed3,440
tcn_384_legacy,2,family_leak,control,0.8743182461735687,2631,,family_0d0b16856dabcffa,128
tcn_384_legacy,2,family_leak,control,1.4730757031280286,9510,,family_e5b3c0aff0dd05ec,187
tcn_384_legacy,2,family_leak,control,1.4388041225647499,8105,,family_eefe9fe6b23e51c4,88
tcn_384_legacy,2,family_leak,control,1.3055181528621895,6731,,family_b673e0fc724a479d,112
tcn_384_legacy,2,family_leak,control,1.1664224063872166,3392,,family_e07911eb7022fd85,193
tcn_384_legacy,2,family_leak,control,2.002825399363263,161,,family_b207295fbdf40272,684
tcn_384_legacy,2,family_leak,control,1.196954527725961,11873,,family_de9c72ef62ac72df,74
tcn_384_legacy,2,family_leak,control,1.2544437250292433,3517,,family_aa86dc70aa03289b,35
tcn_384_legacy,2,family_leak,control,0.9546889425455471,3793,,family_2f904d1499c3c221,412
tcn_384_legacy,2,family_leak,control,1.0158610566469668,1899,,family_7ea59bf5d40f5c4f,375
tcn_384_legacy,2,family_leak,control,1.1604499075322274,5771,,family_1ed29ad6679ffb57,553
tcn_384_legacy,2,family_leak,control,1.565877420631026,20130,,family_cedb480383e32e92,645
tcn_384_legacy,2,family_leak,control,1.2541540512268459,5956,,family_c676713b17e94995,515
tcn_384_legacy,2,family_leak,control,1.0607245067714162,4820,,family_ab81517fb265a914,236
tcn_384_legacy,2,family_leak,control,1.238022117295127,2760,,family_a3a83feb27470fd8,536
tcn_384_legacy,2,family_leak,control,1.2348690018287072,2600,,family_8da1a87adf970316,341
tcn_384_legacy,2,family_leak,control,1.5792563356612401,11084,,family_48362ee4e66fbdca,221
tcn_384_legacy,2,family_leak,control,1.1921335733853853,624,,family_16727aa87b392f1f,30
tcn_384_legacy,2,family_leak,control,1.01472979090042,5746,,family_8b45b52019b254b0,197
tcn_384_legacy,2,family_leak,control,1.3469960800397582,8431,,family_ec04895340d4fdc3,350
tcn_384_legacy,2,family_leak,control,1.1728993543999733,865,,family_73822ea66fa7eeb0,448
tcn_384_legacy,2,family_leak,control,1.1382443815972245,4626,,family_e8b54594efd4b9e6,107
tcn_384_legacy,2,family_leak,control,1.7218946685060688,4714,,family_7cc11ff05363ef06,335
tcn_384_legacy,2,family_leak,control,1.2718457484565087,2013,,family_ab3d2680525ee608,191
tcn_384_legacy,2,family_leak,control,2.001005672729464,18363,,family_11328ccfc215dfa8,390
tcn_384_legacy,2,family_leak,control,1.7589633700232397,3418,,family_845d068ba0824cf7,443
tcn_384_legacy,2,family_leak,control,1.2064057845305773,6120,,family_1e46a30df40c6200,692
tcn_384_legacy,2,family_leak,control,1.0794891334771133,1221,,family_e3d7b72a268ee197,144
tcn_384_legacy,2,family_leak,control,0.8735391189791502,10890,,family_bc785f448eebf656,546
tcn_384_legacy,2,family_leak,control,1.5116420687089223,353,,family_acb335d44fa9df56,349
tcn_384_legacy,2,family_leak,control,1.6426404817205555,2544,,family_b9da95162a284b4f,298
tcn_384_legacy,2,family_leak,control,1.228407621383667,226,,family_97ecb02c814c9745,63
tcn_384_legacy,2,family_leak,control,1.1811644875765244,1202,,family_2c0b8c4f2526d835,394
tcn_384_legacy,2,family_leak,control,1.0488625676897874,2555,,family_78bbff520ba07726,178
tcn_384_legacy,2,family_leak,control,1.251399448513368,4833,,family_9c778dc897506350,685
tcn_384_legacy,2,family_leak,control,1.2721608161476141,6356,,family_28fe60087b2cd721,332
tcn_384_legacy,2,family_leak,control,0.7830860546761729,12523,,family_0431bffd214ca7bc,257
tcn_384_legacy,2,family_leak,control,0.9047333223895729,5396,,family_c0f46844b9a3878a,542
tcn_384_legacy,2,family_leak,control,1.3604987869149612,759,,family_97885d2353dfa64d,441
tcn_384_legacy,2,family_leak,control,1.3825311866145902,267,,family_09c83fb2711d64d5,564
tcn_384_legacy,2,family_leak,control,1.2980975014180856,15333,,family_a48d659018922846,497
tcn_384_legacy,2,family_leak,control,1.5707338613812798,2798,,family_d52dd246b31007f3,548
tcn_384_legacy,2,family_leak,control,1.5128469299013203,9826,,family_2acca371576a6fd6,363
tcn_384_legacy,2,family_leak,control,1.4468225495052667,16826,,family_08689d6c3fd6e06a,279
tcn_384_legacy,2,family_leak,control,1.3508791869381653,1211,,family_65831b5b1b3a29fa,582
tcn_384_legacy,2,family_leak,control,1.448708324120679,872,,family_82bd7085a31a7554,147
tcn_384_legacy,2,family_leak,control,1.1771199703216553,327,,family_c88efe0ec26b43e3,372
tcn_384_legacy,2,family_leak,control,1.3516686992668534,2254,,family_f45bf2582f059a32,406
tcn_384_legacy,2,family_leak,control,1.4137956840518122,2556,,family_35f68b61619872a8,172
tcn_384_legacy,2,family_leak,control,1.8705896139144897,131,,family_840a6921e02d98c7,157
tcn_384_legacy,2,family_leak,control,1.3329099244356242,5574,,family_07b4a78bd4df5db4,657
tcn_384_legacy,2,family_leak,control,1.030070885207418,11925,,family_b520ad73480ac213,541
tcn_384_legacy,2,family_leak,control,1.194127816030878,1554,,family_06501bb82c35d53d,354
tcn_384_legacy,2,family_leak,control,1.2724994493107642,2852,,family_43b744922bc6a2b7,682
tcn_384_legacy,2,family_leak,control,0.8264846054860103,1296,,family_08cdd9141b42b8a6,225
tcn_384_legacy,2,family_leak,control,1.3537965436965047,3477,,family_8dd64a20ac498091,194
tcn_384_legacy,2,family_leak,control,1.3190220667313097,2796,,family_8a75620caa46a4bb,320
tcn_384_legacy,2,family_leak,control,1.0526175685726427,2834,,family_7133a47758bc1e83,588
tcn_384_legacy,2,family_leak,control,1.2895821332931519,388,,family_7674fcfd8eb0f8a6,365
tcn_384_legacy,2,family_leak,control,1.3705011810853631,734,,family_b16129a99034b8c9,498
tcn_384_legacy,2,family_leak,control,1.2655698147720036,3285,,family_9a211141e0be1d71,358
tcn_384_legacy,2,family_leak,control,1.3209941511287575,10652,,family_ad2b3cd2ed862d0c,389
tcn_384_legacy,2,family_leak,control,1.3137533666623002,1863,,family_705c36bdf218eff1,222
tcn_384_legacy,2,family_leak,clean_validation,1.4105190183306038,1121,,family_506bf4406cb0d194,321
tcn_384_legacy,2,family_leak,clean_validation,0.988816141275968,1035,,family_8c2d85eda3c6c0af,565
tcn_384_legacy,2,family_leak,clean_validation,1.1696433506189836,7667,,family_53d69e3df7c4019e,382
tcn_384_legacy,2,family_leak,clean_validation,1.334623070251455,1543,,family_0682993cd6dae2ed,549
tcn_384_legacy,2,family_leak,clean_validation,1.1873628677399346,367,,family_c2107d3bea36abf9,72
tcn_384_legacy,2,family_leak,clean_validation,1.5370514853614234,2106,,family_13ece3a8f78f89a2,625
tcn_384_legacy,2,family_leak,clean_validation,1.172654628753662,301,,family_7535ae77a17dc02e,301
tcn_384_legacy,2,family_leak,clean_validation,1.3161270398620173,282,,family_fa76be46983f7f33,530
tcn_384_legacy,2,family_leak,clean_validation,1.4277623017262246,10835,,family_cb253f56c14aaef0,1
tcn_384_legacy,2,family_leak,clean_validation,1.3144447325566493,2180,,family_3e4cb248c8f64e86,86
tcn_384_legacy,2,family_leak,clean_validation,1.2001433372497559,216,,family_8b8ebcd5a49b5c95,447
tcn_384_legacy,2,family_leak,clean_validation,1.0383531688471643,4678,,family_3cd795074901ac53,460
tcn_384_legacy,2,family_leak,clean_validation,1.2755351783924325,688,,family_94d17723c53c0857,457
tcn_384_legacy,2,family_leak,clean_validation,0.6855528338029009,1686,,family_b3d7700f2724b4da,151
tcn_384_legacy,2,family_leak,clean_validation,0.9746413418964975,4418,,family_200325224f3118ec,131
tcn_384_legacy,2,family_leak,clean_validation,1.1833806297053462,598,,family_a2007ec7c2f39458,409
tcn_384_legacy,2,family_leak,clean_validation,1.3342712095974105,2021,,family_0156d6f8bec156a8,264
tcn_384_legacy,2,family_leak,clean_validation,1.0748474444108798,10470,,family_98e69521d6d5ed6a,653
tcn_384_legacy,2,family_leak,clean_validation,1.322609478904867,1442,,family_d903612ae7a3b48e,633
tcn_384_legacy,2,family_leak,clean_validation,0.8347165763142286,8845,,family_1de7a628296b57e3,92
tcn_384_legacy,2,family_leak,clean_validation,1.1854780912399292,261,,family_9868fe525e6f6581,535
tcn_384_legacy,2,family_leak,clean_validation,0.7835204277975258,2133,,family_0f10a03796a0c09e,465
tcn_384_legacy,2,family_leak,clean_validation,1.421381019576695,4649,,family_c6a487213dca86b0,540
tcn_384_legacy,2,family_leak,clean_validation,1.2710305910385826,5403,,family_4c360aa749c4a1ef,149
tcn_384_legacy,2,family_leak,clean_validation,1.1025917815235764,28440,,family_9cec718d857c608f,115
tcn_384_legacy,2,family_leak,clean_validation,0.6784121731071027,2912,,family_156ffd19a0eec30a,598
tcn_384_legacy,2,family_leak,clean_validation,0.8157370822124571,1477,,family_e4f029933a31381d,573
tcn_384_legacy,2,family_leak,clean_validation,1.455979391544725,13719,,family_2aeac1591f6f74ea,307
tcn_384_legacy,2,family_leak,clean_validation,1.2861902361449757,697,,family_b476be0b49274370,260
tcn_384_legacy,2,family_leak,clean_validation,1.1660937483709557,6384,,family_9d6498c1a4edbe8c,199
tcn_384_legacy,2,family_leak,clean_validation,1.5278321905435317,8797,,family_177773ab1cfd2532,630
